-8.000000000000000000e+00,2.600000000000000000e+01
5.000000000000000000e+01,-2.000000000000000000e+00
1.680000000000000000e+02,-1.020000000000000000e+02
2.860000000000000000e+02,-1.480000000000000000e+02
1.580000000000000000e+02,-2.100000000000000000e+01
5.800000000000000000e+01,4.200000000000000000e+01
-7.000000000000000000e+01,9.600000000000000000e+01
-1.060000000000000000e+02,1.640000000000000000e+02
-9.800000000000000000e+01,2.260000000000000000e+02
-7.600000000000000000e+01,3.020000000000000000e+02
-9.800000000000000000e+01,3.400000000000000000e+02
-1.060000000000000000e+02,2.240000000000000000e+02
-1.520000000000000000e+02,9.600000000000000000e+01
-1.720000000000000000e+02,-8.000000000000000000e+00
-1.860000000000000000e+02,-1.200000000000000000e+01
-1.720000000000000000e+02,-1.200000000000000000e+01
-2.020000000000000000e+02,-1.200000000000000000e+01
-1.800000000000000000e+02,-3.000000000000000000e+01
-1.940000000000000000e+02,-8.000000000000000000e+00
-1.780000000000000000e+02,-3.000000000000000000e+01
-2.160000000000000000e+02,-2.400000000000000000e+01
-2.100000000000000000e+02,-3.800000000000000000e+01
-2.260000000000000000e+02,-4.200000000000000000e+01
-2.700000000000000000e+02,-4.600000000000000000e+01
-2.560000000000000000e+02,-4.600000000000000000e+01
-2.920000000000000000e+02,-6.200000000000000000e+01
-2.840000000000000000e+02,-7.400000000000000000e+01
-2.700000000000000000e+02,-7.000000000000000000e+01
-3.020000000000000000e+02,-8.000000000000000000e+01
-2.800000000000000000e+02,-8.200000000000000000e+01
-2.360000000000000000e+02,-7.800000000000000000e+01
-2.360000000000000000e+02,-1.140000000000000000e+02
-2.380000000000000000e+02,-9.400000000000000000e+01
-1.900000000000000000e+02,-1.020000000000000000e+02
-1.480000000000000000e+02,-9.200000000000000000e+01
-9.000000000000000000e+01,-8.000000000000000000e+01
-9.800000000000000000e+01,-5.600000000000000000e+01
-7.000000000000000000e+01,-6.600000000000000000e+01
-6.000000000000000000e+00,-5.200000000000000000e+01
-2.000000000000000000e+01,-3.200000000000000000e+01
6.000000000000000000e+00,-3.200000000000000000e+01
2.400000000000000000e+01,-1.400000000000000000e+01
8.000000000000000000e+00,-6.000000000000000000e+00
-8.000000000000000000e+00,-8.000000000000000000e+00
1.800000000000000000e+01,-6.000000000000000000e+00
2.400000000000000000e+01,1.800000000000000000e+01
4.600000000000000000e+01,6.000000000000000000e+00
2.200000000000000000e+01,1.600000000000000000e+01
4.600000000000000000e+01,6.000000000000000000e+00
2.600000000000000000e+01,6.000000000000000000e+00
3.200000000000000000e+01,6.000000000000000000e+00
4.600000000000000000e+01,1.800000000000000000e+01
6.600000000000000000e+01,1.000000000000000000e+01
3.400000000000000000e+01,1.600000000000000000e+01
1.020000000000000000e+02,2.800000000000000000e+01
9.800000000000000000e+01,4.200000000000000000e+01
1.100000000000000000e+02,6.400000000000000000e+01
1.300000000000000000e+02,3.800000000000000000e+01
1.500000000000000000e+02,4.200000000000000000e+01
1.260000000000000000e+02,2.200000000000000000e+01
1.260000000000000000e+02,-8.000000000000000000e+00
1.440000000000000000e+02,-1.600000000000000000e+01
8.400000000000000000e+01,-1.000000000000000000e+01
1.020000000000000000e+02,-1.200000000000000000e+01
3.400000000000000000e+01,-2.800000000000000000e+01
3.600000000000000000e+01,-2.000000000000000000e+01
3.800000000000000000e+01,-3.000000000000000000e+01
4.600000000000000000e+01,-2.400000000000000000e+01
1.400000000000000000e+01,-4.000000000000000000e+00
4.800000000000000000e+01,-1.400000000000000000e+01
2.000000000000000000e+01,-2.800000000000000000e+01
1.800000000000000000e+01,-6.000000000000000000e+00
2.800000000000000000e+01,-1.800000000000000000e+01
2.200000000000000000e+01,-2.000000000000000000e+01
4.000000000000000000e+01,1.400000000000000000e+01
