,timestamp,value,label
0,2014-02-14 14:30:00,1.732,0
1,2014-02-14 14:35:00,1.732,0
2,2014-02-14 14:40:00,1.96,0
3,2014-02-14 14:45:00,1.732,0
4,2014-02-14 14:50:00,1.706,0
5,2014-02-14 14:55:00,1.734,0
6,2014-02-14 15:00:00,1.766,0
7,2014-02-14 15:05:00,1.766,0
8,2014-02-14 15:10:00,2.026,0
9,2014-02-14 15:15:00,1.7619999999999998,0
10,2014-02-14 15:20:00,1.704,0
11,2014-02-14 15:25:00,1.834,0
12,2014-02-14 15:30:00,1.832,0
13,2014-02-14 15:35:00,1.826,0
14,2014-02-14 15:40:00,1.908,0
15,2014-02-14 15:45:00,1.798,0
16,2014-02-14 15:50:00,1.732,0
17,2014-02-14 15:55:00,1.802,0
18,2014-02-14 16:00:00,1.764,0
19,2014-02-14 16:05:00,1.86,0
20,2014-02-14 16:10:00,1.998,0
21,2014-02-14 16:15:00,1.7719999999999998,0
22,2014-02-14 16:20:00,1.734,0
23,2014-02-14 16:25:00,1.766,0
24,2014-02-14 16:30:00,1.76,0
25,2014-02-14 16:35:00,1.7380000000000002,0
26,2014-02-14 16:40:00,1.93,0
27,2014-02-14 16:45:00,1.8,0
28,2014-02-14 16:50:00,1.732,0
29,2014-02-14 16:55:00,1.766,0
30,2014-02-14 17:00:00,1.798,0
31,2014-02-14 17:05:00,1.8,0
32,2014-02-14 17:10:00,1.99,0
33,2014-02-14 17:15:00,1.7380000000000002,0
34,2014-02-14 17:20:00,1.76,0
35,2014-02-14 17:25:00,1.7719999999999998,0
36,2014-02-14 17:30:00,1.764,0
37,2014-02-14 17:35:00,1.732,0
38,2014-02-14 17:40:00,2.0,0
39,2014-02-14 17:45:00,1.7,0
40,2014-02-14 17:50:00,1.798,0
41,2014-02-14 17:55:00,1.732,0
42,2014-02-14 18:00:00,1.764,0
43,2014-02-14 18:05:00,1.7619999999999998,0
44,2014-02-14 18:10:00,1.97,0
45,2014-02-14 18:15:00,1.7280000000000002,0
46,2014-02-14 18:20:00,1.806,0
47,2014-02-14 18:25:00,1.8,0
48,2014-02-14 18:30:00,1.86,0
49,2014-02-14 18:35:00,1.7380000000000002,0
50,2014-02-14 18:40:00,1.992,0
51,2014-02-14 18:45:00,1.702,0
52,2014-02-14 18:50:00,1.766,0
53,2014-02-14 18:55:00,1.76,0
54,2014-02-14 19:00:00,1.832,0
55,2014-02-14 19:05:00,1.774,0
56,2014-02-14 19:10:00,1.998,0
57,2014-02-14 19:15:00,1.7919999999999998,0
58,2014-02-14 19:20:00,1.798,0
59,2014-02-14 19:25:00,1.838,0
60,2014-02-14 19:30:00,1.798,0
61,2014-02-14 19:35:00,1.764,0
62,2014-02-14 19:40:00,2.032,0
63,2014-02-14 19:45:00,1.83,0
64,2014-02-14 19:50:00,1.766,0
65,2014-02-14 19:55:00,1.954,0
66,2014-02-14 20:00:00,1.702,0
67,2014-02-14 20:05:00,1.866,0
68,2014-02-14 20:10:00,1.966,0
69,2014-02-14 20:15:00,1.83,0
70,2014-02-14 20:20:00,1.76,0
71,2014-02-14 20:25:00,1.836,0
72,2014-02-14 20:30:00,1.766,0
73,2014-02-14 20:35:00,1.826,0
74,2014-02-14 20:40:00,1.904,0
75,2014-02-14 20:45:00,1.83,0
76,2014-02-14 20:50:00,1.732,0
77,2014-02-14 20:55:00,1.826,0
78,2014-02-14 21:00:00,1.704,0
79,2014-02-14 21:05:00,1.766,0
80,2014-02-14 21:10:00,1.958,0
81,2014-02-14 21:15:00,1.764,0
82,2014-02-14 21:20:00,1.768,0
83,2014-02-14 21:25:00,1.7719999999999998,0
84,2014-02-14 21:30:00,1.788,0
85,2014-02-14 21:35:00,1.67,0
86,2014-02-14 21:40:00,1.866,0
87,2014-02-14 21:45:00,1.732,0
88,2014-02-14 21:50:00,1.726,0
89,2014-02-14 21:55:00,1.706,0
90,2014-02-14 22:00:00,1.834,0
91,2014-02-14 22:05:00,1.734,0
92,2014-02-14 22:10:00,1.968,0
93,2014-02-14 22:15:00,1.966,0
94,2014-02-14 22:20:00,2.0580000000000003,0
95,2014-02-14 22:25:00,1.838,0
96,2014-02-14 22:30:00,1.966,0
97,2014-02-14 22:35:00,1.932,0
98,2014-02-14 22:40:00,2.162,0
99,2014-02-14 22:45:00,1.926,0
100,2014-02-14 22:50:00,1.968,0
101,2014-02-14 22:55:00,1.932,0
102,2014-02-14 23:00:00,2.006,0
103,2014-02-14 23:05:00,1.992,0
104,2014-02-14 23:10:00,2.0340000000000003,0
105,2014-02-14 23:15:00,1.704,0
106,2014-02-14 23:20:00,1.834,0
107,2014-02-14 23:25:00,1.732,0
108,2014-02-14 23:30:00,1.824,0
109,2014-02-14 23:35:00,1.704,0
110,2014-02-14 23:40:00,1.966,0
111,2014-02-14 23:45:00,1.766,0
112,2014-02-14 23:50:00,1.8,0
113,2014-02-14 23:55:00,1.764,0
114,2014-02-15 00:00:00,1.858,0
115,2014-02-15 00:05:00,1.84,0
116,2014-02-15 00:10:00,2.0,0
117,2014-02-15 00:15:00,1.8,0
118,2014-02-15 00:20:00,1.76,0
119,2014-02-15 00:25:00,1.806,0
120,2014-02-15 00:30:00,1.766,0
121,2014-02-15 00:35:00,1.8,0
122,2014-02-15 00:40:00,1.966,0
