timestamp,value,label
1397106240.0,91.958,0
1397106540.0,94.798,0
1397106840.0,92.208,0
1397107140.0,93.722,0
1397107440.0,93.042,0
1397107740.0,92.958,0
1397108040.0,95.708,0
1397108340.0,95.25,0
1397108640.0,94.458,0
1397108940.0,92.75,0
1397109240.0,94.208,0
1397109540.0,92.75,0
1397109840.0,94.376,0
1397110140.0,92.792,0
1397110440.0,91.666,0
1397110740.0,87.542,0
1397111040.0,90.75,0
1397111340.0,91.65,0
1397111640.0,90.06200000000004,0
1397111940.0,93.416,0
1397112240.0,89.904,0
1397112540.0,90.542,0
1397112840.0,90.628,0
1397113140.0,91.166,0
1397113440.0,90.5,0
1397113740.0,89.166,0
1397114040.0,90.292,0
1397114340.0,90.208,0
1397114640.0,93.626,0
1397114940.0,93.624,0
1397115240.0,93.756,0
1397115540.0,93.542,0
1397115840.0,92.042,0
1397116140.0,90.938,0
1397116440.0,91.376,0
1397116740.0,92.666,0
1397117040.0,94.42,0
1397117340.0,95.584,0
1397117940.0,90.62,0
1397118240.0,93.478,0
1397118540.0,94.126,0
1397118840.0,93.338,0
1397119140.0,93.458,0
1397119440.0,92.166,0
1397119740.0,91.584,0
1397120040.0,94.33,0
1397120340.0,95.084,0
1397120640.0,93.958,0
1397120940.0,94.714,0
1397121240.0,92.232,0
1397121540.0,95.2,0
1397121840.0,92.458,0
1397122140.0,94.444,0
1397122440.0,86.736,0
1397122740.0,93.072,0
1397123040.0,95.876,0
1397123340.0,93.994,0
1397123640.0,94.104,0
1397123940.0,93.75,0
1397124240.0,90.852,0
1397124540.0,89.584,0
1397124840.0,94.542,0
1397125140.0,91.974,0
1397125440.0,93.0,0
1397125740.0,92.262,0
1397126040.0,93.25,0
1397126340.0,93.624,0
1397126640.0,93.436,0
1397126940.0,92.774,0
1397127240.0,91.624,0
1397127540.0,93.042,0
1397127840.0,91.542,0
1397128140.0,93.748,0
1397128440.0,93.042,0
1397128740.0,92.8,0
1397129040.0,90.11,0
1397129340.0,94.644,0
1397129640.0,90.542,0
1397129940.0,93.292,0
1397130240.0,91.14,0
1397130540.0,91.126,0
1397130840.0,91.5,0
1397131140.0,95.042,0
1397131440.0,95.712,0
1397131740.0,91.506,0
1397132040.0,94.9625,0
1397132340.0,91.848,0
1397132640.0,92.416,0
1397132940.0,95.126,0
1397133240.0,93.584,0
1397133540.0,93.834,0
1397133840.0,94.708,0
1397134140.0,94.5,0
1397134440.0,93.452,0
1397134740.0,88.086,0
1397135040.0,91.08,0
1397135340.0,89.584,0
1397135640.0,91.238,0
1397135940.0,91.932,0
1397136240.0,89.458,0
1397136540.0,87.75,0
1397136840.0,92.666,0
1397137140.0,94.5,0
1397137440.0,92.162,0
1397137740.0,92.648,0
1397138040.0,94.352,0
1397138340.0,92.916,0
1397138640.0,90.874,0
1397138940.0,92.334,0
1397139240.0,93.75,0
1397139540.0,93.77,0
1397139840.0,93.48,0
1397140140.0,94.22,0
1397140440.0,94.014,0
1397140740.0,94.666,0
1397141040.0,94.516,0
1397141340.0,96.75,0
1397141640.0,93.834,0
1397141940.0,91.666,0
1397142240.0,90.8,0
1397142540.0,96.042,0
1397142840.0,85.42200000000003,0
1397143140.0,91.73,0
1397143440.0,90.61,0
1397143740.0,90.25,0
1397144040.0,90.03399999999998,0
1397144340.0,89.33200000000002,0
1397144640.0,91.766,0
1397144940.0,94.084,0
1397145240.0,91.6525,0
1397145540.0,93.75,0
1397145840.0,93.718,0
1397146140.0,94.112,0
1397146440.0,93.466,0
1397146740.0,95.416,0
1397147040.0,94.5,0
1397147340.0,96.674,0
1397147640.0,93.212,0
1397147940.0,91.166,0
1397148240.0,93.678,0
1397148540.0,93.55,0
1397148840.0,93.374,0
1397149140.0,95.554,0
1397149440.0,94.292,0
1397149740.0,90.164,0
1397150040.0,88.75,0
1397150340.0,92.458,0
1397150640.0,96.21,0
1397150940.0,91.646,0
1397151240.0,94.792,0
1397151540.0,92.534,0
1397151840.0,89.084,0
1397152140.0,91.75,0
1397152440.0,92.75,0
1397152740.0,89.568,0
1397153040.0,90.658,0
1397153340.0,88.024,0
1397153640.0,91.542,0
1397153940.0,94.25,0
1397154240.0,94.124,0
1397154540.0,91.708,0
1397154840.0,92.584,0
1397155140.0,92.638,0
1397155440.0,93.794,0
1397155740.0,96.514,0
1397156040.0,95.202,0
1397156340.0,96.188,0
1397156640.0,89.3,0
1397156940.0,90.746,0
1397157240.0,88.25,0
1397157540.0,88.834,0
1397157840.0,89.834,0
1397158140.0,93.5,0
1397158440.0,95.5,0
1397158740.0,89.542,0
1397159040.0,89.052,0
1397159340.0,87.454,0
1397159640.0,86.876,0
1397159940.0,86.958,0
1397160240.0,89.928,0
1397160540.0,90.5,0
1397160840.0,90.124,0
1397161140.0,90.58,0
