timestamp,value,label
1441730340.0,73,0
1441730640.0,62,0
1441731540.0,66,0
1441732740.0,69,0
1441733040.0,65,0
1441733220.0,76,0
1441733520.0,65,0
1441734360.0,62,0
1441734660.0,61,0
1441735260.0,65,0
1441736460.0,68,0
1441736760.0,66,0
1441737060.0,67,0
1441737360.0,65,0
1441737660.0,67,0
1441737960.0,67,0
1441738560.0,69,0
1441739460.0,68,0
1441739760.0,68,0
1441740060.0,67,0
1441741560.0,66,0
1441741860.0,68,0
1441743360.0,69,0
1441743660.0,65,0
1441743960.0,70,0
1441744140.0,66,0
1441744860.0,65,0
1441746900.0,64,0
1441747860.0,66,0
1441748160.0,69,0
1441748460.0,64,0
1441749360.0,69,0
1441750260.0,65,0
1441750560.0,68,0
1441750860.0,67,0
1441751160.0,69,0
1441751460.0,66,0
1441751760.0,69,0
1441752060.0,66,0
1441752360.0,65,0
1441752660.0,66,0
1441752960.0,65,0
1441753020.0,64,0
1441755360.0,70,0
1441755960.0,69,0
1441756260.0,66,0
1441756560.0,68,0
1441757160.0,71,0
1441761060.0,63,0
1441762260.0,67,0
1441762860.0,62,0
1441763460.0,64,0
1441764060.0,59,0
1441764360.0,65,0
1441765860.0,58,0
1441766460.0,64,0
1441769460.0,63,0
1441770060.0,66,0
1441772160.0,66,0
1441773060.0,60,0
1441775160.0,57,0
1441779360.0,58,0
1441802040.0,69,0
1441808400.0,70,0
1441810680.0,66,0
1441812180.0,68,0
1441812780.0,65,0
1441813080.0,68,0
1441813380.0,68,0
1441813680.0,70,0
1441813980.0,67,0
1441814580.0,73,0
1441814880.0,77,0
1441815180.0,75,0
1441815480.0,71,0
1441815780.0,73,0
1441816980.0,68,0
1441817280.0,58,0
1441818180.0,65,0
1441818780.0,65,0
1441819980.0,65,0
1441820880.0,66,0
1441822080.0,74,0
1441823580.0,64,0
1441823880.0,68,0
1441824180.0,65,0
1441824480.0,69,0
1441824780.0,70,0
1441825080.0,64,0
1441825680.0,65,0
1441825980.0,67,0
1441827480.0,68,0
1441828080.0,66,0
